State,Year,Month,Date,Revenue
Maryland,2022,August,2022-08-01,172537554.0
Maryland,2022,September,2022-09-01,165832361.0
Maryland,2022,October,2022-10-01,218132969.0
Maryland,2022,November,2022-11-01,129764381.0
Maryland,2022,December,2022-12-01,168108718.0
Maryland,2022,YTD Total,,2053498359.0
Maryland,2023,January,2023-01-01,181367821.0
Maryland,2023,February,2023-02-01,175701794.0
Maryland,2023,March,2023-03-01,211924964.0
Maryland,2023,April,2023-04-01,200506789.0
Maryland,2023,May,2023-05-01,200406109.0
Maryland,2023,June,2023-06-01,182617567.0
Maryland,2023,July,2023-07-01,196407306.0
Maryland,2023,August,2023-08-01,178436494.0
Maryland,2023,September,2023-09-01,176640628.0
Maryland,2023,October,2023-10-01,198560066.0
Maryland,2023,November,2023-11-01,179048688.0
Maryland,2023,December,2023-12-01,208845181.0
Maryland,2023,YTD Total,,2290463407.0
Maryland,2024,January,2024-01-01,208222294.0
Maryland,2024,February,2024-02-01,187296753.0
Maryland,2024,March,2024-03-01,210497726.0
Maryland,2024,April,2024-04-01,201060317.0
Maryland,2024,May,2024-05-01,219761325.0
Maryland,2024,June,2024-06-01,201104455.0
Maryland,2024,July,2024-07-01,211515019.0
Maryland,2024,August,2024-08-01,211153205.0
Maryland,2024,September,2024-09-01,222041563.0
Maryland,2024,YTD Total,,1872652656.0
Massachusetts,2015,January,2015-01-01,
Massachusetts,2015,February,2015-02-01,
Massachusetts,2015,March,2015-03-01,
Massachusetts,2015,April,2015-04-01,
Massachusetts,2015,May,2015-05-01,
Massachusetts,2015,June,2015-06-01,6137976.28
Massachusetts,2015,July,2015-07-01,18155783.86
Massachusetts,2015,August,2015-08-01,15228050.58
Massachusetts,2015,September,2015-09-01,12625157.8
Massachusetts,2015,October,2015-10-01,12876375.54
Massachusetts,2015,November,2015-11-01,11939949.56
Massachusetts,2015,December,2015-12-01,11267254.41
Massachusetts,2015,YTD Total,,88230548.03
Massachusetts,2016,January,2016-01-01,12531140.69
Massachusetts,2016,February,2016-02-01,12669678.44
Massachusetts,2016,March,2016-03-01,13496232.21
Massachusetts,2016,April,2016-04-01,13306466.1
Massachusetts,2016,May,2016-05-01,13488794.58
Massachusetts,2016,June,2016-06-01,12324076.83
Massachusetts,2016,July,2016-07-01,13877522.81
Massachusetts,2016,August,2016-08-01,13108810.68
Massachusetts,2016,September,2016-09-01,12811933.93
Massachusetts,2016,October,2016-10-01,12576794.69
Massachusetts,2016,November,2016-11-01,12211659.58
Massachusetts,2016,December,2016-12-01,12638807.06
Massachusetts,2016,YTD Total,,155041917.6
Massachusetts,2017,January,2017-01-01,12146434.45
Massachusetts,2017,February,2017-02-01,12063562.52
Massachusetts,2017,March,2017-03-01,14179600.25
Massachusetts,2017,April,2017-04-01,14305671.75
Massachusetts,2017,May,2017-05-01,14418101.33
Massachusetts,2017,June,2017-06-01,13929080.74
Massachusetts,2017,July,2017-07-01,15442096.08
Massachusetts,2017,August,2017-08-01,14220613.86
Massachusetts,2017,September,2017-09-01,14895274.92
Massachusetts,2017,October,2017-10-01,13562864.69
Massachusetts,2017,November,2017-11-01,12900720.02
Massachusetts,2017,December,2017-12-01,12722209.0
Massachusetts,2017,YTD Total,,164786230.0
Massachusetts,2018,January,2018-01-01,12493164.0
Massachusetts,2018,February,2018-02-01,13875608.0
Massachusetts,2018,March,2018-03-01,15828132.0
Massachusetts,2018,April,2018-04-01,14594193.0
Massachusetts,2018,May,2018-05-01,14622782.0
Massachusetts,2018,June,2018-06-01,14858491.0
Massachusetts,2018,July,2018-07-01,15149926.0
Massachusetts,2018,August,2018-08-01,24837160.0
Massachusetts,2018,September,2018-09-01,41271329.0
Massachusetts,2018,October,2018-10-01,35768532.0
Massachusetts,2018,November,2018-11-01,34100177.0
Massachusetts,2018,December,2018-12-01,35673091.0
Massachusetts,2018,YTD Total,,273072584.0
Massachusetts,2019,January,2019-01-01,32077169.0
Massachusetts,2019,February,2019-02-01,34095082.0
Massachusetts,2019,March,2019-03-01,41621599.0
Massachusetts,2019,April,2019-04-01,35880146.0
Massachusetts,2019,May,2019-05-01,37128515.0
Massachusetts,2019,June,2019-06-01,50286938.0
Massachusetts,2019,July,2019-07-01,81508934.0
Massachusetts,2019,August,2019-08-01,85532828.0
Massachusetts,2019,September,2019-09-01,80385696.0
Massachusetts,2019,October,2019-10-01,78252869.0
Massachusetts,2019,November,2019-11-01,78222762.0
Massachusetts,2019,December,2019-12-01,83172953.0
Massachusetts,2019,YTD Total,,718165491.0
Massachusetts,2020,January,2020-01-01,80256038.0
Massachusetts,2020,February,2020-02-01,86075061.0
Massachusetts,2020,March,2020-03-01,34610197.0
Massachusetts,2020,April,2020-04-01,
Massachusetts,2020,May,2020-05-01,
Massachusetts,2020,June,2020-06-01,
Massachusetts,2020,July,2020-07-01,45422424.0
Massachusetts,2020,August,2020-08-01,71022259.0
Massachusetts,2020,September,2020-09-01,70541635.0
Massachusetts,2020,October,2020-10-01,68730458.0
Massachusetts,2020,November,2020-11-01,45446350.0
Massachusetts,2020,December,2020-12-01,49831321.0
Massachusetts,2020,YTD Total,,551935743.0
Massachusetts,2021,January,2021-01-01,57606027.0
Massachusetts,2021,February,2021-02-01,67441216.0
Massachusetts,2021,March,2021-03-01,83957099.0
Massachusetts,2021,April,2021-04-01,84632158.0
Massachusetts,2021,May,2021-05-01,86675945.0
Massachusetts,2021,June,2021-06-01,84083832.0
Massachusetts,2021,July,2021-07-01,95737509.0
Massachusetts,2021,August,2021-08-01,92385100.0
Massachusetts,2021,September,2021-09-01,88819461.0
Massachusetts,2021,October,2021-10-01,85043132.0
Massachusetts,2021,November,2021-11-01,87810200.0
Massachusetts,2021,December,2021-12-01,95668096.0
Massachusetts,2021,YTD Total,,1009859776.0
Massachusetts,2022,January,2022-01-01,82403366.0
Massachusetts,2022,February,2022-02-01,85625086.0
Massachusetts,2022,March,2022-03-01,102085219.0
Massachusetts,2022,April,2022-04-01,99187669.0
Massachusetts,2022,May,2022-05-01,90916445.0
Massachusetts,2022,June,2022-06-01,93170763.0
Massachusetts,2022,July,2022-07-01,98740547.0
Massachusetts,2022,August,2022-08-01,92038631.0
Massachusetts,2022,September,2022-09-01,94355226.0
Massachusetts,2022,October,2022-10-01,97305369.0
Massachusetts,2022,November,2022-11-01,92856393.0
Massachusetts,2022,December,2022-12-01,103240719.0
Massachusetts,2022,YTD Total,,1131925432.0
Massachusetts,2023,January,2023-01-01,96942419.0
Massachusetts,2023,February,2023-02-01,100076071.0
Massachusetts,2023,March,2023-03-01,106019725.0
Massachusetts,2023,April,2023-04-01,101561211.0
Massachusetts,2023,May,2023-05-01,100289648.0
Massachusetts,2023,June,2023-06-01,100772710.0
Massachusetts,2023,July,2023-07-01,99235812.0
Massachusetts,2023,August,2023-08-01,98102674.0
Massachusetts,2023,September,2023-09-01,91203980.0
Massachusetts,2023,October,2023-10-01,97689661.0
Massachusetts,2023,November,2023-11-01,94941382.0
Massachusetts,2023,December,2023-12-01,104367427.0
Massachusetts,2023,YTD Total,,1191202721.0
Massachusetts,2024,January,2024-01-01,96084860.0
Massachusetts,2024,February,2024-02-01,101322184.0
Massachusetts,2024,March,2024-03-01,111838121.0
Massachusetts,2024,April,2024-04-01,97271407.0
Massachusetts,2024,May,2024-05-01,101194961.0
Massachusetts,2024,June,2024-06-01,96085598.0
Massachusetts,2024,July,2024-07-01,100008510.0
Massachusetts,2024,August,2024-08-01,103749466.0
Massachusetts,2024,September,2024-09-01,93633177.0
Massachusetts,2024,YTD Total,,901188284.0
Michigan,2012,January,2012-01-01,114185164.0
Michigan,2012,February,2012-02-01,128926624.0
Michigan,2012,March,2012-03-01,135327240.0
Michigan,2012,April,2012-04-01,123345118.0
Michigan,2012,May,2012-05-01,118404323.0
Michigan,2012,June,2012-06-01,111491700.0
Michigan,2012,July,2012-07-01,112003165.0
Michigan,2012,August,2012-08-01,116927171.0
Michigan,2012,September,2012-09-01,114076341.0
Michigan,2012,October,2012-10-01,110948696.0
Michigan,2012,November,2012-11-01,112861533.0
Michigan,2012,December,2012-12-01,118237352.0
Michigan,2012,YTD Total,,1416734426.0
Michigan,2013,January,2013-01-01,106171928.0
Michigan,2013,February,2013-02-01,111300172.0
Michigan,2013,March,2013-03-01,134760574.0
Michigan,2013,April,2013-04-01,120040027.0
Michigan,2013,May,2013-05-01,116520156.0
Michigan,2013,June,2013-06-01,103857357.0
Michigan,2013,July,2013-07-01,112324111.0
Michigan,2013,August,2013-08-01,112898452.0
Michigan,2013,September,2013-09-01,106340201.0
Michigan,2013,October,2013-10-01,106324915.0
Michigan,2013,November,2013-11-01,111841043.0
Michigan,2013,December,2013-12-01,107124734.0
Michigan,2013,YTD Total,,1349503669.0
Michigan,2014,January,2014-01-01,111021845.0
Michigan,2014,February,2014-02-01,114422344.0
Michigan,2014,March,2014-03-01,123903906.0
Michigan,2014,April,2014-04-01,120548876.0
Michigan,2014,May,2014-05-01,119815053.0
Michigan,2014,June,2014-06-01,109930192.0
Michigan,2014,July,2014-07-01,114773550.0
Michigan,2014,August,2014-08-01,107454382.0
Michigan,2014,September,2014-09-01,107556002.0
Michigan,2014,October,2014-10-01,112839250.0
Michigan,2014,November,2014-11-01,108679664.0
Michigan,2014,December,2014-12-01,125463372.0
Michigan,2014,YTD Total,,1376408437.0
Michigan,2015,January,2015-01-01,111021845.0
Michigan,2015,February,2015-02-01,114422344.0
Michigan,2015,March,2015-03-01,123903906.0
Michigan,2015,April,2015-04-01,120548876.0
Michigan,2015,May,2015-05-01,119815053.0
Michigan,2015,June,2015-06-01,109930192.0
Michigan,2015,July,2015-07-01,114773550.0
Michigan,2015,August,2015-08-01,107454382.0
Michigan,2015,September,2015-09-01,107556002.0
Michigan,2015,October,2015-10-01,112839250.0
Michigan,2015,November,2015-11-01,108679664.0
Michigan,2015,December,2015-12-01,125463372.0
Michigan,2015,YTD Total,,1376408437.0
Michigan,2016,January,2016-01-01,109066698.0
Michigan,2016,February,2016-02-01,116400993.0
Michigan,2016,March,2016-03-01,124949117.0
Michigan,2016,April,2016-04-01,122356901.0
Michigan,2016,May,2016-05-01,118534756.0
Michigan,2016,June,2016-06-01,108612341.0
Michigan,2016,July,2016-07-01,118462544.0
Michigan,2016,August,2016-08-01,115902953.0
Michigan,2016,September,2016-09-01,112167564.0
Michigan,2016,October,2016-10-01,110737996.0
Michigan,2016,November,2016-11-01,111502032.0
Michigan,2016,December,2016-12-01,116907871.0
Michigan,2016,YTD Total,,1385601766.0
Michigan,2017,January,2017-01-01,112004791.0
Michigan,2017,February,2017-02-01,117241824.0
Michigan,2017,March,2017-03-01,131203576.0
Michigan,2017,April,2017-04-01,120997541.0
Michigan,2017,May,2017-05-01,119945967.0
Michigan,2017,June,2017-06-01,113073887.0
Michigan,2017,July,2017-07-01,119025165.0
Michigan,2017,August,2017-08-01,111475141.0
Michigan,2017,September,2017-09-01,113650379.0
Michigan,2017,October,2017-10-01,112667683.0
Michigan,2017,November,2017-11-01,113084415.0
Michigan,2017,December,2017-12-01,116166313.0
Michigan,2017,YTD Total,,1400536681.0
Michigan,2018,January,2018-01-01,111494604.0
Michigan,2018,February,2018-02-01,110086017.0
Michigan,2018,March,2018-03-01,138618493.0
Michigan,2018,April,2018-04-01,124023991.0
Michigan,2018,May,2018-05-01,124659270.0
Michigan,2018,June,2018-06-01,119116146.0
Michigan,2018,July,2018-07-01,119352251.0
Michigan,2018,August,2018-08-01,120481280.0
Michigan,2018,September,2018-09-01,115227814.0
Michigan,2018,October,2018-10-01,115953357.0
Michigan,2018,November,2018-11-01,117619810.0
Michigan,2018,December,2018-12-01,127466750.0
Michigan,2018,YTD Total,,1444099784.0
Michigan,2019,January,2019-01-01,112084779.0
Michigan,2019,February,2019-02-01,114560012.0
Michigan,2019,March,2019-03-01,140386270.0
Michigan,2019,April,2019-04-01,125074022.0
Michigan,2019,May,2019-05-01,125772533.0
Michigan,2019,June,2019-06-01,117504680.0
Michigan,2019,July,2019-07-01,119044518.0
Michigan,2019,August,2019-08-01,119846262.0
Michigan,2019,September,2019-09-01,112298530.0
Michigan,2019,October,2019-10-01,115663780.0
Michigan,2019,November,2019-11-01,124204192.0
Michigan,2019,December,2019-12-01,127835116.0
Michigan,2019,YTD Total,,1454274694.0
Michigan,2020,January,2020-01-01,120018670.0
Michigan,2020,February,2020-02-01,121761104.0
Michigan,2020,March,2020-03-01,57551375.0
Michigan,2020,April,2020-04-01,
Michigan,2020,May,2020-05-01,
Michigan,2020,June,2020-06-01,
Michigan,2020,July,2020-07-01,
Michigan,2020,August,2020-08-01,71329244.2
Michigan,2020,September,2020-09-01,92283860.08
Michigan,2020,October,2020-10-01,101377078.38
Michigan,2020,November,2020-11-01,50405192.64
Michigan,2020,December,2020-12-01,23935362.11
Michigan,2020,YTD Total,,638661886.0
Michigan,2021,January,2021-01-01,103855550.0
Michigan,2021,February,2021-02-01,128665694.0
Michigan,2021,March,2021-03-01,180091435.0
Michigan,2021,April,2021-04-01,173142701.0
Michigan,2021,May,2021-05-01,174378149.0
Michigan,2021,June,2021-06-01,153971268.0
Michigan,2021,July,2021-07-01,172675439.0
Michigan,2021,August,2021-08-01,170409014.2
Michigan,2021,September,2021-09-01,171322602.08
Michigan,2021,October,2021-10-01,180687418.38
Michigan,2021,November,2021-11-01,188159221.64
Michigan,2021,December,2021-12-01,183417070.11
Michigan,2021,YTD Total,,1980775562.0
Michigan,2022,January,2022-01-01,176468653.0
Michigan,2022,February,2022-02-01,163589443.0
Michigan,2022,March,2022-03-01,204132078.0
Michigan,2022,April,2022-04-01,203098074.0
Michigan,2022,May,2022-05-01,192883083.0
Michigan,2022,June,2022-06-01,167002491.0
Michigan,2022,July,2022-07-01,184513731.0
Michigan,2022,August,2022-08-01,181017363.0
Michigan,2022,September,2022-09-01,188597061.0
Michigan,2022,October,2022-10-01,197371865.0
Michigan,2022,November,2022-11-01,198596024.0
Michigan,2022,December,2022-12-01,210169907.0
Michigan,2022,YTD Total,,2267439773.0
Michigan,2023,January,2023-01-01,194598628.0
Michigan,2023,February,2023-02-01,187329518.0
Michigan,2023,March,2023-03-01,227997097.0
Michigan,2023,April,2023-04-01,203885716.0
Michigan,2023,May,2023-05-01,195281865.0
Michigan,2023,June,2023-06-01,182727946.0
Michigan,2023,July,2023-07-01,192166857.0
Michigan,2023,August,2023-08-01,186191987.0
Michigan,2023,September,2023-09-01,191827318.0
Michigan,2023,October,2023-10-01,177741464.0
Michigan,2023,November,2023-11-01,159112525.0
Michigan,2023,December,2023-12-01,225876039.0
Michigan,2023,YTD Total,,2324736958.0
Michigan,2024,January,2024-01-01,196371287.0
Michigan,2024,February,2024-02-01,207271842.0
Michigan,2024,March,2024-03-01,248914588.0
Michigan,2024,April,2024-04-01,223954186.0
Michigan,2024,May,2024-05-01,229106653.0
Michigan,2024,June,2024-06-01,157951385.0
Michigan,2024,July,2024-07-01,207017296.0
Michigan,2024,August,2024-08-01,218205492.0
Michigan,2024,September,2024-09-01,217974616.0
Michigan,2024,YTD Total,,1906767346.0
Mississippi,2012,January,2012-01-01,177078287.0
Mississippi,2012,February,2012-02-01,214082260.0
Mississippi,2012,March,2012-03-01,220398471.0
Mississippi,2012,April,2012-04-01,187084446.0
Mississippi,2012,May,2012-05-01,187043852.0
Mississippi,2012,June,2012-06-01,186890851.0
Mississippi,2012,July,2012-07-01,204511764.0
Mississippi,2012,August,2012-08-01,178447561.0
Mississippi,2012,September,2012-09-01,177943027.0
Mississippi,2012,October,2012-10-01,167392983.0
Mississippi,2012,November,2012-11-01,164377796.0
Mississippi,2012,December,2012-12-01,185839175.0
Mississippi,2012,YTD Total,,2251090473.0
Mississippi,2013,January,2013-01-01,160593456.0
Mississippi,2013,February,2013-02-01,188114544.0
Mississippi,2013,March,2013-03-01,214100104.0
Mississippi,2013,April,2013-04-01,175709347.0
Mississippi,2013,May,2013-05-01,192174567.0
Mississippi,2013,June,2013-06-01,173730547.0
Mississippi,2013,July,2013-07-01,191469105.0
Mississippi,2013,August,2013-08-01,179017843.0
Mississippi,2013,September,2013-09-01,164264725.0
Mississippi,2013,October,2013-10-01,165457058.0
Mississippi,2013,November,2013-11-01,163709870.0
Mississippi,2013,December,2013-12-01,168282664.0
Mississippi,2013,YTD Total,,2130633204.0
Mississippi,2014,January,2014-01-01,164981699.0
Mississippi,2014,February,2014-02-01,180919316.0
Mississippi,2014,March,2014-03-01,198331045.0
Mississippi,2014,April,2014-04-01,177055975.0
Mississippi,2014,May,2014-05-01,184968175.0
Mississippi,2014,June,2014-06-01,172807446.0
Mississippi,2014,July,2014-07-01,189577460.0
Mississippi,2014,August,2014-08-01,172722184.0
Mississippi,2014,September,2014-09-01,165045101.0
Mississippi,2014,October,2014-10-01,162377128.0
Mississippi,2014,November,2014-11-01,161170386.0
Mississippi,2014,December,2014-12-01,167110180.0
Mississippi,2014,YTD Total,,2097066096.0
Mississippi,2015,January,2015-01-01,164981699.0
Mississippi,2015,February,2015-02-01,180919316.0
Mississippi,2015,March,2015-03-01,198331045.0
Mississippi,2015,April,2015-04-01,177055975.0
Mississippi,2015,May,2015-05-01,184968175.0
Mississippi,2015,June,2015-06-01,172807446.0
Mississippi,2015,July,2015-07-01,189577460.0
Mississippi,2015,August,2015-08-01,172722184.0
Mississippi,2015,September,2015-09-01,165045101.0
Mississippi,2015,October,2015-10-01,162377128.0
Mississippi,2015,November,2015-11-01,161170386.0
Mississippi,2015,December,2015-12-01,167110180.0
Mississippi,2015,YTD Total,,2097066096.0
Mississippi,2016,January,2016-01-01,177545850.0
Mississippi,2016,February,2016-02-01,190325801.0
Mississippi,2016,March,2016-03-01,188326795.0
Mississippi,2016,April,2016-04-01,181587538.0
Mississippi,2016,May,2016-05-01,176811536.0
Mississippi,2016,June,2016-06-01,175497246.0
Mississippi,2016,July,2016-07-01,189768292.0
Mississippi,2016,August,2016-08-01,170975211.0
Mississippi,2016,September,2016-09-01,171645701.0
Mississippi,2016,October,2016-10-01,174044842.0
Mississippi,2016,November,2016-11-01,153899389.0
Mississippi,2016,December,2016-12-01,170239842.0
Mississippi,2016,YTD Total,,2120668043.0
Mississippi,2017,January,2017-01-01,166006434.0
Mississippi,2017,February,2017-02-01,171927948.0
Mississippi,2017,March,2017-03-01,201272842.0
Mississippi,2017,April,2017-04-01,176489973.0
Mississippi,2017,May,2017-05-01,170959428.0
Mississippi,2017,June,2017-06-01,172157947.0
Mississippi,2017,July,2017-07-01,187472754.0
Mississippi,2017,August,2017-08-01,169069623.0
Mississippi,2017,September,2017-09-01,168183602.0
Mississippi,2017,October,2017-10-01,157141936.0
Mississippi,2017,November,2017-11-01,162042529.0
Mississippi,2017,December,2017-12-01,177444267.0
Mississippi,2017,YTD Total,,2080169282.0
Mississippi,2018,January,2018-01-01,151357322.0
Mississippi,2018,February,2018-02-01,170958500.0
Mississippi,2018,March,2018-03-01,201590670.0
Mississippi,2018,April,2018-04-01,182563530.0
Mississippi,2018,May,2018-05-01,180593103.0
Mississippi,2018,June,2018-06-01,169936959.0
Mississippi,2018,July,2018-07-01,186266674.0
Mississippi,2018,August,2018-08-01,182321472.0
Mississippi,2018,September,2018-09-01,188308917.0
Mississippi,2018,October,2018-10-01,168446945.0
Mississippi,2018,November,2018-11-01,163101111.0
Mississippi,2018,December,2018-12-01,196614718.0
Mississippi,2018,YTD Total,,2142059921.0
Mississippi,2019,January,2019-01-01,178008263.0
Mississippi,2019,February,2019-02-01,177988537.0
Mississippi,2019,March,2019-03-01,216707511.0
Mississippi,2019,April,2019-04-01,185638134.0
Mississippi,2019,May,2019-05-01,184962495.0
Mississippi,2019,June,2019-06-01,183429506.0
Mississippi,2019,July,2019-07-01,185090459.0
Mississippi,2019,August,2019-08-01,174832749.0
Mississippi,2019,September,2019-09-01,190394179.0
Mississippi,2019,October,2019-10-01,200680889.0
Mississippi,2019,November,2019-11-01,169545115.0
Mississippi,2019,December,2019-12-01,198509632.0
Mississippi,2019,YTD Total,,2245787468.0
Mississippi,2020,January,2020-01-01,185726471.0
